review,sentiment
this book was terrible. It lacked basic features.,negative
Amazing experience with the restaurant. The performance was outstanding.,positive
Awful experience with the service. The quality was poor.,negative
the experience has its pros and cons. It had both pros and cons.,neutral
the product was terrible. I was completely dissatisfied with everything.,negative
I'm very impressed with this book. The performance was outstanding.,positive
this film was fantastic! The performance was outstanding.,positive
the restaurant was terrible. There was a clear lack of attention to detail.,negative
the documentary was terrible. Nothing worked as it should have.,negative
Amazing experience with this device. Every aspect was perfectly executed.,positive
Highly recommend the series. It had amazing features.,positive
Don't waste your time on the movie. It was a waste of money.,negative
Five stars for the album! The attention to detail was impressive.,positive
I loved the game. The quality was exceptional.,positive
Would not recommend this show. It was a waste of money.,negative
One star for the album. Nothing worked as it should have.,negative
I loved the service. The quality was exceptional.,positive
the documentary is frustrating. It failed to meet even my lowest expectations.,negative
"this book has its pros and cons. It was worth the price, but just barely.",neutral
I'm indifferent about the documentary. It met some expectations but missed others.,neutral
Highly recommend the game. It had amazing features.,positive
Worst device I've ever seen. I was completely dissatisfied with everything.,negative
Amazing experience with the series. The experience was flawless from start to finish.,positive
"Not bad, not great. the documentary is just okay. It was functional but not exceptional.",neutral
the album has its pros and cons. It met some expectations but missed others.,neutral
This product exceeded all my expectations! The quality is outstanding.,positive
One star for this app. It failed to meet even my lowest expectations.,negative
the product is mediocre at best. The experience had both high and low points.,neutral
