review,sentiment
the documentary was fantastic! It provided incredible value for the money.,positive
"Not bad, not great. this app is just okay. It was worth the price, but just barely.",neutral
I'm indifferent about this app. It had both pros and cons.,neutral
I'm very impressed with the restaurant. It had amazing features.,positive
Best app I've ever watched. The experience was flawless from start to finish.,positive
Would not recommend this book. There was a clear lack of attention to detail.,negative
Best restaurant I've ever heard. It had amazing features.,positive
One star for the game. Nothing worked as it should have.,negative
the service fell short of expectations. It lacked basic features.,negative
Three stars for this book. It was functional but not exceptional.,neutral
I'm indifferent about the movie. It was neither impressive nor disappointing.,neutral
"Not bad, not great. this app is just okay. It was functional but not exceptional.",neutral
Somewhat satisfied with this app. It was functional but not exceptional.,neutral
Would not recommend the documentary. The quality was poor.,negative
I'm indifferent about the series. It met some expectations but missed others.,neutral
the restaurant is mediocre at best. It was neither impressive nor disappointing.,neutral
the series was fantastic! It provided incredible value for the money.,positive
Five stars for this book! Every aspect was perfectly executed.,positive
the experience didn't wow me but wasn't terrible. It met some expectations but missed others.,neutral
Amazing experience with the game. It provided incredible value for the money.,positive
I was disappointed by this show. It failed to meet even my lowest expectations.,negative
Best book I've ever listened to. Every aspect was perfectly executed.,positive
this book was average. The experience had both high and low points.,neutral
this film exceeded my expectations. I couldn't ask for anything better.,positive
Amazing experience with the documentary. It provided incredible value for the money.,positive
